workflow_id,commit_sha,task,category,horizon,condition,rep,model,provider,model_tier,benchmark_profile,passed,acceptance_oracle_passed,project_tests_passed,input_tokens,output_tokens,cached_input_tokens,cache_write_tokens,tokens,cost_usd,rework_turns,governance_turns,llm_turns,wall_clock_s,stop_reason,expected_file_count,written_file_count,language_count,tool_schema_hashes
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,UNGOVERNED,9,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,35607,1835,28976,6563,37442,0.110897,3,0,11,27.542,done,2,2,0,b23e5a7f466a7975
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,UNGOVERNED,10,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,30153,2857,24818,5305,33010,0.131425,2,0,10,32.185,done,2,2,0,b23e5a7f466a7975
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T2,bug_fix,standard,SPECSMITH_FULL,1,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,4795,1886,0,3800,6681,0.085305,1,2,3,17.644,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T2,bug_fix,standard,SPECSMITH_FULL,2,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,4796,1874,2656,1145,6670,0.069679,1,2,3,16.824,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T2,bug_fix,standard,SPECSMITH_FULL,3,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,4801,1911,2656,1150,6712,0.07082,1,2,3,16.804,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T2,bug_fix,standard,SPECSMITH_FULL,4,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,4797,1876,2656,1146,6673,0.069746,1,2,3,19.556,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T2,bug_fix,standard,SPECSMITH_FULL,5,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,6806,1898,2826,2985,8704,0.081984,1,2,3,18.056,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T2,bug_fix,standard,SPECSMITH_FULL,6,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,4798,1870,2656,1147,6668,0.069572,1,2,3,16.696,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T2,bug_fix,standard,SPECSMITH_FULL,7,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,4798,1895,2656,1147,6693,0.070322,1,2,3,16.942,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T2,bug_fix,standard,SPECSMITH_FULL,8,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,4798,1879,2656,1147,6677,0.069842,1,2,3,15.417,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T2,bug_fix,standard,SPECSMITH_FULL,9,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,4800,1889,2656,1149,6689,0.070154,1,2,3,18.616,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T2,bug_fix,standard,SPECSMITH_FULL,10,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,4798,1914,2656,1147,6712,0.070892,1,2,3,17.417,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T2,bug_fix,standard,UNGOVERNED,1,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,21815,2031,7628,13362,23846,0.152382,1,0,6,21.167,done,2,2,0,10567ce061bd9dc2
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T2,bug_fix,standard,UNGOVERNED,2,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,19673,2034,8408,10443,21707,0.134603,1,0,5,19.199,done,2,2,0,10567ce061bd9dc2
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T2,bug_fix,standard,UNGOVERNED,3,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,17373,2006,8562,7989,19379,0.118502,1,0,5,20.052,done,2,2,0,10567ce061bd9dc2
